Id,SalePrice
1710,237247.7152
1711,252644.2078
1712,256734.4246
1713,238179.5046
1714,233433.2612
1715,211930.9167
1716,193543.5089
1717,189569.4848
1718,132418.7316
1719,218557.2042
1720,270975.6
1721,198563.7201
1722,107585.1495
1723,137961.8337
1724,219347.9053
1725,232423.3908
1726,175485.4731
1727,173014.5479
1728,195753.2445
1729,165261.5581
1730,164997.4586
1731,126969.8506
1732,136052.598
1733,127238.1817
1734,130533.5071
1735,115859.3729
1736,103821.359
1737,319683.2757
1738,228500.685
1739,275113.2391
1740,208045.545
1741,177560.3488
1742,157380.9753
1743,182201.2111
1744,287039.698
1745,239863.577
1746,247488.7074
1747,250682.0682
1748,217351.3088
1749,158916.475
1750,155174.8852
1751,251518.6086
1752,103739.6578
1753,166507.4737
1754,223100.1573
1755,172776.8164
1756,85372.12785
1757,104104.5487
1758,138867.92
1759,171508.6594
1760,158540.2726
1761,155077.4255
1762,176549.6385
1763,176569.5239
1764,112777.5328
1765,199205.561
1766,191701.2919
1767,202376.0641
1768,133509.1765
1769,204567.3568
1770,153144.8048
1771,127294.529
1772,153415.9804
1773,102510.5845
1774,183175.0351
1775,151193.119
1776,120317.4
1777,95842.28081
1778,111035.7783
1779,121348.6764
1780,184862.4792
1781,129685.6376
1782,50602.44435
1783,150609.7481
1784,72732.33118
1785,116931.6422
1786,167041.6834
1787,196939.0042
1788,-12048.02402
1789,115395.5114
1790,44161.33339
1791,242219.7884
1792,168512.7279
1793,161419.2536
1794,144219.9706
1795,156063.2817
1796,135775.1768
1797,170114.6281
1798,114972.3711
1799,90940.1373
1800,107353.5291
1801,108670.1792
1802,177063.1487
1803,175219.6145
1804,132397.1066
1805,139057.7398
1806,143631.0028
1807,179163.2925
1808,119118.9522
1809,104161.6594
1810,132322.1523
1811,90186.60978
1812,114715.3758
1813,119659.6957
1814,77340.62768
1815,-5787.849051
1816,93853.88796
1817,123837.8916
1818,180983.6053
1819,136361.0789
1820,51430.98108
1821,150733.2542
1822,171938.7288
1823,19064.59712
1824,162071.4962
1825,131584.2799
1826,104600.4242
1827,108593.4102
1828,139786.4421
1829,165327.2654
1830,186005.1505
1831,191280.1394
1832,142021.582
1833,169481.2765
1834,154068.0635
1835,135358.3299
1836,173937.1538
1837,61879.39862
1838,148514.042
1839,66482.10419
1840,117011.1459
1841,131259.6718
1842,103631.4613
1843,138165.5738
1844,144949.0238
1845,153843.5874
1846,161211.3779
1847,164526.6853
1848,-18436.81593
1849,101371.7719
1850,120899.4485
1851,155453.5236
1852,129405.8174
1853,112212.865
1854,190998.1658
1855,169688.2465
1856,228742.6741
1857,154136.6563
1858,162360.2719
1859,113436.026
1860,149086.4976
1861,112512.9288
1862,284624.3632
1863,282348.1603
1864,282369.6668
1865,310163.1391
1866,310591.5014
1867,260728.5149
1868,274532.8424
1869,208014.4169
1870,249917.8187
1871,259051.8319
1872,167848.8577
1873,238817.6287
1874,123372.6491
1875,220365.9295
1876,184996.14
1877,224282.1941
1878,214836.0522
1879,125671.7289
1880,123191.4245
1881,266034.8699
1882,273078.3764
1883,202768.1398
1884,226534.6052
1885,243505.7849
1886,266953.5379
1887,205585.0344
1888,256989.6476
1889,157387.3704
1890,108962.0666
1891,138438.4012
1892,79493.0294
1893,126862.6154
1894,144783.4734
1895,143067.8447
1896,119067.5404
1897,115934.6635
1898,142637.327
1899,150544.7994
1900,156895.7139
1901,143034.501
1902,164504.5907
1903,237095.6405
1904,125952.4046
1905,197095.5386
1906,140594.1876
1907,204165.1094
1908,142281.8463
1909,147881.7724
1910,147058.3888
1911,206896.309
1912,268290.1274
1913,189305.2357
1914,54569.69089
1915,253882.3355
1916,15027.71552
1917,262798.5912
1918,148991.3386
1919,174711.6958
1920,174726.1774
1921,329411.711
1922,300941.2925
1923,211919.2294
1924,236859.7233
1925,227690.9697
1926,337253.788
1927,135494.7722
1928,157810.4322
1929,115430.9253
1930,143527.7251
1931,128559.8841
1932,129859.5808
1933,175930.7424
1934,179739.4378
1935,163352.9351
1936,184400.6255
1937,186846.0882
1938,156318.4842
1939,254369.0835
1940,225575.2061
1941,182015.8367
1942,172862.6371
1943,227624.1233
1944,295628.3327
1945,315287.7924
1946,207452.8751
1947,281698.6803
1948,226523.2266
1949,233566.8783
1950,213580.3705
1951,271849.6339
1952,252479.4406
1953,163869.2304
1954,212201.6305
1955,129122.3156
1956,316658.4991
1957,178841.5262
1958,296759.6126
1959,153308.069
1960,84784.74562
1961,118077.952
1962,120229.4074
1963,139659.8607
1964,110060.5325
1965,158337.0631
1966,171061.8164
1967,271294.2781
1968,323229.4103
1969,318775.7639
1970,349656.0565
1971,378475.344
1972,336445.5626
1973,255642.6914
1974,291570.4738
1975,375274.5531
1976,270635.1841
1977,298472.176
1978,330125.0832
1979,312736.0042
1980,153422.8243
1981,319853.9971
1982,223725.7271
1983,223725.7271
1984,188910.9024
1985,215324.5904
1986,220535.1315
1987,185548.1239
1988,168478.8186
1989,208846.3855
1990,221421.7729
1991,213544.8204
1992,220331.3241
1993,181930.0231
1994,241981.6007
1995,203004.9432
1996,255130.8516
1997,304745.2168
1998,307181.9373
1999,244003.0321
2000,300321.5078
2001,257632.613
2002,232829.7422
2003,269318.9991
2004,261940.1759
2005,230240.8163
2006,236770.0367
2007,259234.9786
2008,193074.41
2009,182538.8905
2010,205387.5502
2011,136816.3206
2012,184562.7287
2013,178180.498
2014,187791.9296
2015,214492.9476
2016,179285.8589
2017,208359.3259
2018,122808.8414
2019,115439.6517
2020,106065.7768
2021,101370.9506
2022,188530.5214
2023,151354.5008
2024,234904.571
2025,341713.0264
2026,196314.0065
2027,142487.1854
2028,181120.7454
2029,158187.3875
2030,283013.0971
2031,265739.8818
2032,270410.0223
2033,272844.7809
2034,177229.0065
2035,215904.9679
2036,224824.2298
2037,225699.2648
2038,331377.4825
2039,231479.2505
2040,348544.697
2041,256893.0038
2042,210173.6753
2043,189490.5102
2044,202495.3218
2045,233517.7642
2046,166315.7581
2047,134653.4519
2048,131703.7557
2049,188118.7793
2050,207270.706
2051,94179.01521
2052,129809.006
2053,141842.4743
2054,70218.50518
2055,150321.168
2056,114585.608
2057,120612.4489
2058,195355.3702
2059,124943.443
2060,154561.7036
2061,211761.42
2062,125857.0513
2063,99404.36991
2064,151069.4267
2065,118479.6039
2066,187254.0434
2067,118752.83
2068,181442.0761
2069,61882.45055
2070,115288.3942
2071,67941.52603
2072,193227.2344
2073,134731.0359
2074,205749.6721
2075,162294.1459
2076,118686.693
2077,130913.1125
2078,114662.6872
2079,164296.8061
2080,133582.9269
2081,141996.8168
2082,151697.1688
2083,140369.7471
2084,103149.7355
2085,118691.55
2086,123574.3749
2087,126529.6281
2088,126952.7162
2089,86308.99158
2090,149006.3671
2091,93977.79276
2092,124730.1697
2093,137609.6718
2094,144797.5752
2095,182846.4793
2096,88855.12355
2097,90613.73246
2098,162070.205
2099,-233.2387054
2100,59038.3803
2101,148505.0708
2102,169628.5057
2103,97345.66183
2104,174305.3321
2105,116632.0502
2106,41177.93819
2107,237478.4618
2108,113229.028
2109,88933.32124
2110,137779.1299
2111,196920.5442
2112,140485.4018
2113,107988.9676
2114,133186.5278
2115,161081.8532
2116,111972.1275
2117,183781.043
2118,140918.8344
2119,129063.4411
2120,120946.848
2121,63810.44031
2122,86524.20032
2123,70027.04327
2124,209086.999
2125,166746.1548
2126,183265.2776
2127,191224.2229
2128,151953.4569
2129,137715.6967
2130,155879.3889
2131,190215.7867
2132,129214.6914
2133,141277.5425
2134,145539.7284
2135,105991.5621
2136,51816.9572
2137,114007.5675
2138,127453.6699
2139,161732.3791
2140,130733.8562
2141,157267.8076
2142,126506.1249
2143,146709.0666
2144,134843.1317
2145,117707.1531
2146,170335.3725
2147,163504.3228
2148,133892.7339
2149,145030.323
2150,230173.9747
2151,156059.3021
2152,140532.5165
2153,156090.3425
2154,88380.17606
2155,138837.9282
2156,188378.3579
2157,235929.5228
2158,235735.7978
2159,221370.354
2160,192512.2886
2161,276838.4524
2162,358137.7001
2163,306604.7777
2164,265231.9433
2165,201864.8359
2166,132216.3741
2167,223257.8763
2168,194573.4144
2169,206477.5516
2170,232159.2786
2171,148851.8931
2172,142595.6443
2173,158475.5385
2174,234012.0726
2175,301709.1829
2176,284106.969
2177,248322.231
2178,245962.5806
2179,137612.1132
2180,225286.667
2181,203444.817
2182,230674.4234
2183,204853.4854
2184,128828.5071
2185,122223.9947
2186,155339.5126
2187,178447.7574
2188,153165.3857
2189,252949.7261
2190,50473.28198
2191,50957.46916
2192,61006.49046
2193,92217.07568
2194,76105.89565
2195,88118.00563
2196,81289.5058
2197,91887.39009
2198,186958.2001
2199,194809.5995
2200,145928.0007
2201,167354.8292
2202,200904.9692
2203,183370.1951
2204,158476.2542
2205,133824.6719
2206,158174.3984
2207,250093.9813
2208,220493.0121
2209,203516.8829
2210,140213.981
2211,125580.1213
2212,129914.9557
2213,99460.31892
2214,128443.9264
2215,99338.30188
2216,160239.6903
2217,-11233.58116
2218,73213.12421
2219,65519.78795
2220,67423.13183
2221,256177.0295
2222,227270.4743
2223,272463.9779
2224,237057.4945
2225,133845.3484
2226,160152.1551
2227,219147.0978
2228,261413.4709
2229,247050.1949
2230,124576.5878
2231,214088.0907
2232,201258.5465
2233,187679.3651
2234,245282.8409
2235,206696.9866
2236,264702.2419
2237,296506.4017
2238,221949.7306
2239,103880.205
2240,153707.1811
2241,134353.669
2242,124027.0153
2243,123308.7957
2244,75964.12564
2245,69164.22636
2246,138443.2511
2247,117562.4606
2248,110355.5121
2249,99574.91602
2250,117020.4607
2251,176102.6098
2252,191519.4583
2253,152040.2106
2254,176757.2922
2255,193611.6377
2256,184207.548
2257,207506.8123
2258,191677.3919
2259,187746.1255
2260,166795.7544
2261,216766.6505
2262,226985.4084
2263,295651.2428
2264,390796.0382
2265,195864.7661
2266,277671.0767
2267,322980.6415
2268,346231.8124
2269,177737.9123
2270,194687.7256
2271,226577.0625
2272,224462.3818
2273,170325.4245
2274,180183.0885
2275,210054.5842
2276,224018.634
2277,186750.1638
2278,154304.9755
2279,115479.9211
2280,91384.65569
2281,184560.7324
2282,185384.0158
2283,129767.2992
2284,132966.0519
2285,169028.7505
2286,114765.4028
2287,301217.6197
2288,267296.2112
2289,307225.4216
2290,360596.7025
2291,283333.7629
2292,350981.0307
2293,361403.7612
2294,356373.197
2295,395859.366
2296,288495.544
2297,274790.5466
2298,315612.8332
2299,341124.8402
2300,293311.6519
2301,255325.0167
2302,250014.2856
2303,267468.0261
2304,271922.533
2305,178293.3085
2306,178294.471
2307,187087.4391
2308,247676.5993
2309,283862.0671
2310,222498.7366
2311,202897.838
2312,184697.6785
2313,164842.3808
2314,196135.8468
2315,172775.4185
2316,173807.9963
2317,181305.696
2318,173156.3733
2319,184054.9456
2320,188759.5349
2321,244281.0378
2322,187426.6279
2323,188870.5681
2324,182586.2251
2325,225779.5503
2326,183922.9604
2327,205547.3072
2328,228096.7796
2329,181993.5063
2330,200543.6837
2331,321350.5259
2332,352554.3706
2333,311252.6038
2334,244996.6636
2335,254729.1735
2336,312342.2689
2337,205561.4634
2338,263562.4592
2339,242405.8698
2340,361045.7892
2341,209761.2265
2342,241022.134
2343,225008.318
2344,228578.2131
2345,260964.9706
2346,227409.5985
2347,201113.9215
2348,241677.3718
2349,145419.3213
2350,272915.2214
2351,244746.2932
2352,269778.4819
2353,235338.1348
2354,128465.0956
2355,156469.2762
2356,136598.5109
2357,218462.0079
2358,195824.193
2359,152166.8837
2360,112894.9393
2361,143548.6227
2362,261447.6648
2363,138627.0411
2364,184683.1131
2365,240180.6811
2366,214443.5621
2367,241223.2281
2368,193320.6626
2369,245305.2196
2370,156187.3074
2371,159410.6562
2372,220138.1881
2373,255751.6687
2374,308962.5373
2375,241223.7465
2376,269104.01
2377,334865.0559
2378,150077.9121
2379,211363.1497
2380,166292.2528
2381,172375.4796
2382,222476.2389
2383,221323.8204
2384,232004.632
2385,173920.007
2386,143707.777
2387,120020.5111
2388,93701.35219
2389,127057.5118
2390,142543.8477
2391,152414.8487
2392,106685.5904
2393,183902.0268
2394,156795.1056
2395,195145.9372
2396,167299.886
2397,200148.4639
2398,129623.4188
2399,22208.73896
2400,13660.177
2401,104393.0234
2402,121482.277
2403,177692.4515
2404,142095.6971
2405,176349.9215
2406,134828.2004
2407,122289.0916
2408,147321.406
2409,125252.0123
2410,186523.1638
2411,109014.3526
2412,158799.8326
2413,130712.1684
2414,122241.1488
2415,160913.0972
2416,141988.8198
2417,140267.9809
2418,111702.2774
2419,117618.9234
2420,116042.3804
2421,126525.507
2422,118622.6612
2423,105473.5826
2424,172349.5764
2425,246693.6011
2426,119782.2846
2427,113749.0645
2428,210622.0521
2429,112397.7795
2430,143314.5353
2431,121765.7269
2432,114564.4738
2433,126093.5178
2434,130596.1493
2435,141295.8142
2436,82671.38145
2437,104831.7789
2438,107068.7479
2439,121368.8512
2440,159741.49
2441,106138.8592
2442,101404.9336
2443,114538.9359
2444,131678.0642
2445,78516.08245
2446,126235.2057
2447,250974.3701
2448,162524.1621
2449,131376.7866
2450,177478.7861
2451,118862.6259
2452,236736.944
2453,61989.52148
2454,83913.46596
2455,108671.0018
2456,129435.177
2457,111939.6926
2458,131424.7285
2459,100673.6326
2460,171610.0684
2461,115511.179
2462,132049.0619
2463,122259.5421
2464,198888.1682
2465,162691.2088
2466,134466.7344
2467,184756.222
2468,104722.6698
2469,115139.9838
2470,207131.696
2471,214635.4913
2472,214535.7416
2473,100964.9003
2474,101899.2223
2475,250561.469
2476,119793.0684
2477,114781.9577
2478,162979.0202
2479,99275.79566
2480,138024.251
2481,124922.2646
2482,121820.5971
2483,112867.3066
2484,135865.318
2485,116079.0054
2486,139677.3219
2487,201427.3798
2488,162465.9345
2489,165144.4751
2490,127909.7947
2491,70341.04359
2492,179969.3961
2493,140135.9907
2494,177329.0726
2495,91835.50952
2496,228765.1535
2497,181779.9947
2498,107376.8358
2499,70503.5798
2500,111143.5674
2501,134584.3357
2502,134289.9347
2503,100259.2095
2504,195709.3269
2505,216690.9827
2506,271664.9589
2507,313584.4455
2508,280894.8246
2509,243854.1923
2510,248147.7156
2511,192939.6587
2512,215217.3734
2513,228553.2312
2514,272784.0468
2515,150946.9505
2516,167682.0668
2517,136449.1432
2518,142927.5927
2519,233894.5215
2520,214623.6637
2521,209246.6204
2522,215970.537
2523,123638.8048
2524,132707.0729
2525,128846.5881
2526,149184.425
2527,120069.947
2528,112674.6991
2529,124177.6188
2530,103000.3957
2531,238404.3031
2532,218278.5783
2533,218405.5709
2534,244481.1861
2535,286238.1191
2536,183545.0535
2537,245287.5733
2538,198549.5085
2539,194769.4728
2540,167948.5702
2541,190621.3528
2542,144110.1244
2543,130540.9818
2544,105720.4718
2545,144423.4806
2546,167473.3658
2547,159172.6733
2548,162651.4131
2549,132345.9238
2550,612469.8953
2551,138438.4012
2552,119989.677
2553,50978.97567
2554,115392.1014
2555,120018.394
2556,75023.03572
2557,98776.85614
2558,172725.2456
2559,140467.3086
2560,146022.6176
2561,147869.9807
2562,148022.4196
2563,144343.86
2564,198467.112
2565,120286.5465
2566,122718.5636
2567,140697.4904
2568,210331.0235
2569,201658.452
2570,139356.0981
2571,172687.5252
2572,212407.0037
2573,244290.6948
2574,285508.8527
2575,161319.9432
2576,119799.0285
2577,135329.6682
2578,87144.32114
2579,6088.448218
2580,137165.3024
2581,114357.8438
2582,109256.0129
2583,252423.522
2584,175294.9723
2585,167573.3952
2586,217561.4675
2587,220826.973
2588,176239.8318
2589,167602.1073
2590,225065.1679
2591,206940.7905
2592,230473.7331
2593,251493.024
2594,203009.1106
2595,236074.1517
2596,281965.2247
2597,194854.3742
2598,253418.1672
2599,346445.6187
2600,159154.2304
2601,150054.4893
2602,73322.01404
2603,75654.83416
2604,59815.44381
2605,75307.42349
2606,140178.0264
2607,243104.8342
2608,217426.3604
2609,144948.3695
2610,87468.56532
2611,148950.3966
2612,144304.7381
2613,123054.7173
2614,111043.6787
2615,185245.6428
2616,150430.6039
2617,209107.6951
2618,213567.5314
2619,234190.5534
2620,186583.9752
2621,178702.9556
2622,194952.5806
2623,258589.0677
2624,279407.0177
2625,322410.9118
2626,163821.5126
2627,221737.268
2628,339553.7737
2629,399515.9397
2630,318659.3606
2631,378743.7126
2632,342287.6731
2633,279853.6023
2634,330823.9069
2635,173164.2286
2636,224738.1122
2637,211817.5345
2638,239724.3225
2639,179093.4413
2640,166784.6539
2641,95776.61653
2642,198810.706
2643,133620.943
2644,125934.0801
2645,120318.1449
2646,116487.8016
2647,137928.302
2648,147823.1289
2649,127208.3464
2650,164459.9213
2651,158262.081
2652,341249.7909
2653,265917.8375
2654,246050.1748
2655,341681.0173
2656,304150.4896
2657,304608.2304
2658,282342.1546
2659,285075.3508
2660,300499.5261
2661,321262.5441
2662,312807.5508
2663,280082.6109
2664,271974.0101
2665,302571.0972
2666,281576.241
2667,155845.0815
2668,185351.4051
2669,182249.697
2670,280499.1368
2671,197849.0017
2672,192543.9865
2673,201644.1463
2674,203179.7552
2675,180935.0986
2676,204864.0119
2677,190991.9808
2678,263721.77
2679,279763.7501
2680,269625.9013
2681,349940.4544
2682,314529.7841
2683,421816.2009
2684,303418.2561
2685,321546.3751
2686,275289.9215
2687,280578.6169
2688,241224.8154
2689,222572.5205
2690,338211.5236
2691,180903.0675
2692,140730.2264
2693,223660.7879
2694,133817.0105
2695,203107.9214
2696,202585.7491
2697,207353.2572
2698,195103.6047
2699,177513.513
2700,162080.2735
2701,160512.2563
2702,129987.2078
2703,151407.9313
2704,149170.4211
2705,122182.7517
2706,105898.3831
2707,135319.6624
2708,126978.8939
2709,99982.98804
2710,119612.4427
2711,303643.021
2712,313372.6098
2713,185597.2545
2714,168148.9143
2715,157880.9953
2716,171399.3774
2717,196956.2421
2718,249528.6749
2719,153470.5911
2720,196478.6208
2721,128168.506
2722,154956.3531
2723,151815.635
2724,111640.7424
2725,131965.1334
2726,137718.8168
2727,174998.4834
2728,182180.7228
2729,134180.6418
2730,130661.1789
2731,131804.0436
2732,117673.5123
2733,151884.5666
2734,149100.9662
2735,123222.5156
2736,142666.6371
2737,106408.4485
2738,173314.698
2739,174077.7524
2740,155536.7945
2741,134672.7642
2742,178483.9631
2743,138766.454
2744,150480.4133
2745,140663.276
2746,115130.8425
2747,147731.4439
2748,120713.2845
2749,116003.1659
2750,119947.91
2751,107684.9231
2752,238366.0374
2753,167212.5654
2754,283923.0238
2755,163559.3463
2756,48355.5545
2757,64207.3184
2758,59864.70228
2759,167508.1443
2760,146604.114
2761,161223.2069
2762,149107.711
2763,200826.086
2764,168132.0352
2765,278729.6214
2766,133484.8959
2767,43551.12517
2768,135064.0499
2769,121878.8503
2770,177907.5763
2771,104944.8538
2772,101896.4298
2773,165970.9475
2774,144055.6612
2775,110267.9185
2776,155719.6229
2777,197798.2004
2778,153704.3887
2779,140366.7653
2780,138912.0744
2781,98418.2907
2782,82602.77666
2783,66747.33948
2784,123715.1401
2785,139403.3454
2786,22665.78382
2787,144516.2748
2788,51290.88532
2789,221068.0248
2790,96060.18251
2791,128456.3731
2792,46200.63127
2793,177553.7918
2794,58938.26863
2795,112016.6156
2796,113606.4893
2797,198027.1793
2798,108972.0562
2799,115144.126
2800,79571.21909
2801,136819.8591
2802,127221.6502
2803,217281.1717
2804,125833.2134
2805,85721.86564
2806,104413.2889
2807,163662.9164
2808,153223.8152
2809,148401.0976
2810,116731.516
2811,169492.3595
2812,169375.7648
2813,210723.8336
2814,194266.6963
2815,110863.1294
2816,239502.0486
2817,140173.5273
2818,115549.9402
2819,189080.662
2820,122844.2444
2821,119130.389
2822,204662.3594
2823,334741.6692
2824,198620.0236
2825,123420.0185
2826,117584.8433
2827,164477.8611
2828,221908.3511
2829,210827.9429
2830,247777.8558
2831,207997.4583
2832,208883.7675
2833,261292.7992
2834,230010.8757
2835,224439.5867
2836,214405.618
2837,178569.1177
2838,131252.3108
2839,190663.9703
2840,217023.5268
2841,217059.6869
2842,230169.2368
2843,172238.1712
2844,195619.8077
2845,102979.8711
2846,228942.1028
2847,194563.3631
2848,223092.9489
2849,210149.0097
2850,278142.9672
2851,239220.4179
2852,233390.0979
2853,232252.2592
2854,137617.3445
2855,203151.6709
2856,214060.1131
2857,203366.433
2858,202689.4858
2859,115986.7848
2860,130814.0913
2861,132802.0694
2862,210998.2561
2863,117408.372
2864,243410.7836
2865,138438.4012
2866,192854.6268
2867,72697.97591
2868,159644.6202
2869,117913.5106
2870,136918.4872
2871,85584.17825
2872,-994.4520942
2873,98266.97732
2874,135849.6261
2875,152844.8434
2876,194649.1552
2877,146422.356
2878,184872.8998
2879,130095.3016
2880,115959.041
2881,164987.3821
2882,148556.1588
2883,208824.8787
2884,205282.7218
2885,179478.3447
2886,178779.9409
2887,112802.1341
2888,160460.2717
2889,43385.46245
2890,68762.14549
2891,168757.3639
2892,11467.84732
2893,104938.7385
2894,23581.20319
2895,258903.4036
2896,254656.2239
2897,218976.6358
2898,200298.035
2899,237236.6032
2900,164048.1587
2901,226989.1934
2902,183069.5234
2903,279746.1464
2904,299308.6498
2905,22999.89656
2906,211245.9707
2907,110599.5714
2908,113747.6752
2909,202166.7048
2910,42775.95707
2911,73310.38889
2912,142194.9989
2913,75099.9147
2914,59833.46278
2915,60071.7782
2916,75309.74852
2917,169141.6827
2918,97959.28209
2919,231940.9446
