Id,SalePrice
1897,116040.8474
1898,142630.6675
1899,150495.3928
1900,156759.5775
1901,142868.3583
1902,163854.8087
1903,236349.4096
1904,126055.5016
1905,196481.36
1906,140437.3822
1907,203931.0095
1908,142397.0741
1909,148007.2242
1910,147178.4977
1911,205952.0299
1912,268132.3702
1913,189283.8508
1914,54553.77986
1915,253478.2706
1916,14551.98203
1917,262621.8995
1918,148956.3555
1919,174690.0909
1920,174888.3519
1921,328769.1663
1922,300096.3825
1923,211138.8219
1924,236177.1138
1925,226930.6256
1926,336581.4584
1927,134830.7165
1928,157149.7018
1929,114877.677
1930,143387.5242
1931,128632.0126
1932,129756.543
1933,175228.2027
1934,179081.2494
1935,163273.5154
1936,183717.4745
1937,195663.1959
1938,155684.968
1939,253892.5755
1940,225033.6916
1941,181271.0033
1942,172606.2576
1943,227068.1469
1944,294706.9119
1945,314490.1705
1946,206234.755
1947,281731.3473
1948,224689.0568
1949,232937.132
1950,212905.6338
1951,271126.145
1952,252462.1962
1953,163789.9351
1954,211959.4492
1955,129066.5078
1956,315894.5043
1957,178921.721
1958,295838.6838
1959,153315.0501
1960,84867.65052
1961,118163.3645
1962,120329.8551
1963,139767.7593
1964,110262.5678
1965,158511.4498
1966,171240.7097
1967,271197.1915
1968,323340.4024
1969,318028.3895
1970,349502.5507
1971,378195.5015
1972,335586.6806
1973,255451.2006
1974,290754.8815
1975,375307.6596
1976,269989.1775
1977,298141.4479
1978,329288.4692
1979,312105.4429
1980,154350.4128
1981,319282.0644
1982,223783.7615
1983,223783.7615
1984,188973.9766
1985,215557.9527
1986,220755.417
1987,185711.3508
1988,167769.5771
1989,208117.1739
1990,220668.8144
1991,213022.3714
1992,219631.7375
1993,181801.9565
1994,241134.1875
1995,202255.6591
1996,254977.8845
1997,304593.7574
1998,306605.6195
1999,243223.5094
2000,299480.1002
2001,257520.8157
2002,232151.726
2003,269232.2003
2004,261741.7539
2005,230199.0503
2006,236757.062
2007,259232.5934
2008,193131.1571
2009,182427.0688
2010,205115.4808
2011,136732.0689
2012,184534.0108
2013,177474.5641
2014,187131.7307
2015,223226.8807
2016,179223.4552
2017,208243.4135
2018,122882.3824
2019,115513.6661
2020,106130.2327
2021,101502.1193
2022,188290.8035
2023,151339.7273
2024,234194.8763
2025,341647.7064
2026,195886.7443
2027,142558.8624
2028,181142.8513
2029,158323.1384
2030,282516.0506
2031,265167.7675
2032,269868.0974
2033,272351.2631
2034,177282.8378
2035,215077.9811
2036,224883.3042
2037,225757.4534
2038,330585.0121
2039,240414.7595
2040,347085.5257
2041,256622.8625
2042,210118.1214
2043,188916.7704
2044,202636.5913
2045,232777.0963
2046,166539.2795
2047,134627.8529
2048,131792.5176
2049,187699.8011
2050,206343.5228
2051,93350.22031
2052,129883.7659
2053,141259.0245
2054,69679.23527
2055,150449.313
2056,114488.2481
2057,120753.7867
2058,195151.9819
2059,125074.2878
2060,154674.4981
2061,211119.9388
2062,125911.2651
2063,99305.44651
2064,150547.4841
2065,118418.4935
2066,187038.8057
2067,118478.7333
2068,181626.9501
2069,61669.41294
2070,115332.4297
2071,68125.58859
2072,193171.5956
2073,134119.4042
2074,205065.3643
2075,161561.5962
2076,118788.1722
2077,131096.4296
2078,114781.6753
2079,164249.3297
2080,133661.6475
2081,142008.5055
2082,152019.1391
2083,140407.3416
2084,103239.4649
2085,118850.7292
2086,123284.1996
2087,126513.2809
2088,127066.2488
2089,86441.32263
2090,149011.2715
2091,93960.73629
2092,124838.809
2093,137694.372
2094,144841.3981
2095,182727.5459
2096,88847.75901
2097,90696.4284
2098,162087.6462
2099,-52.35749836
2100,58940.70438
2101,148491.1394
2102,169553.5496
2103,97204.24345
2104,174293.5575
2105,116666.6654
2106,41285.9155
2107,237389.7439
2108,113274.1274
2109,89049.67967
2110,137306.408
2111,196164.6534
2112,140609.0019
2113,108091.7408
2114,133149.6184
2115,161160.3269
2116,112138.829
2117,183823.4391
2118,140932.8928
2119,129209.4414
2120,120371.2379
2121,63121.08994
2122,86665.23035
2123,69890.64965
2124,209073.953
2125,166914.9299
2126,183170.7464
2127,191301.6616
2128,152033.103
2129,137126.9504
2130,155743.5095
2131,190343.2077
2132,129191.3079
2133,141358.5552
2134,145530.5267
2135,105852.2065
2136,51826.3531
2137,114079.8024
2138,127442.9258
2139,161601.2872
2140,130148.3948
2141,156528.1459
2142,125944.7363
2143,146237.3474
2144,134871.8547
2145,117771.0244
2146,170148.508
2147,163490.6083
2148,133835.1077
2149,145023.4439
2150,229241.5192
2151,155994.5718
2152,140406.1636
2153,156296.3696
2154,88409.14534
2155,138697.9829
2156,189310.5255
2157,236017.9161
2158,244455.6463
2159,220481.673
2160,191635.3082
2161,276243.8666
2162,358183.067
2163,306518.35
2164,274193.5551
2165,201204.6054
2166,132268.0497
2167,222705.5938
2168,193730.1225
2169,205689.9886
2170,231306.5903
2171,148144.9684
2172,142058.5322
2173,157676.9828
2174,233930.7835
2175,300935.8763
2176,293060.6958
2177,257245.3712
2178,245032.8156
2179,137741.8797
2180,225491.6475
2181,203478.6483
2182,230691.685
2183,204863.1521
2184,128913.3224
2185,122020.8561
2186,155467.843
2187,177822.538
2188,153114.6762
2189,250616.053
2190,50397.66613
2191,50852.49381
2192,61172.73678
2193,92049.87243
2194,75889.49297
2195,88225.62506
2196,81283.54276
2197,92141.35716
2198,187011.2016
2199,194815.4241
2200,145806.272
2201,167031.5913
2202,200739.5159
2203,182631.1825
2204,157775.7336
2205,133218.1678
2206,157627.3864
2207,249144.5678
2208,220204.6805
2209,202618.1066
2210,140321.0304
2211,125627.4693
2212,129933.4934
2213,99490.04304
2214,128476.5499
2215,99318.75095
2216,160323.7698
2217,-11390.49912
2218,73208.35748
2219,65591.8851
2220,67443.48789
2221,255772.4685
2222,226935.0607
2223,281175.4955
2224,236866.5732
2225,133514.4655
2226,160471.4281
2227,218710.1702
2228,260706.0533
2229,246095.5548
2230,124399.3163
2231,213198.7592
2232,200653.0399
2233,187440.6816
2234,244576.2812
2235,206310.7754
2236,264112.3516
2237,295928.2308
2238,221356.2146
2239,103975.8979
2240,153924.4719
2241,134368.2895
2242,124280.4424
2243,123446.1566
2244,76209.89138
2245,69397.2942
2246,137612.9774
2247,117695.0403
2248,110482.6475
2249,99692.41542
2250,116935.4683
2251,173740.4481
2252,191629.8996
2253,151210.7887
2254,175883.6686
2255,192961.6637
2256,184059.4171
2257,207497.5684
2258,191016.0161
2259,187129.5091
2260,166569.7274
2261,216204.4256
2262,226451.0848
2263,294761.0525
2264,388926.887
2265,194182.8107
2266,277048.3569
2267,322400.2531
2268,345366.4584
2269,177129.4063
2270,194411.805
2271,226536.7792
2272,223589.0102
2273,170280.3423
2274,180217.7878
2275,209481.8692
2276,223406.9006
2277,186779.9788
2278,154330.8743
2279,115574.4252
2280,91223.72075
2281,184214.1262
2282,194507.3599
2283,129862.4758
2284,133102.3138
2285,169223.686
2286,114902.6665
2287,301117.6881
2288,267252.9629
2289,307214.5352
2290,360466.6911
2291,283015.2489
2292,350761.8263
2293,361464.5177
2294,355543.361
2295,404741.8637
2296,287603.983
2297,273938.1324
2298,314850.6039
2299,340372.4411
2300,293039.725
2301,255001.3246
2302,249465.3627
2303,266910.0654
2304,271159.9006
2305,178565.6272
2306,178566.7193
2307,186674.2403
2308,247858.4772
2309,283245.2121
2310,222551.7037
2311,203155.7052
2312,183745.6193
2313,164710.882
2314,195157.2208
2315,172060.2756
2316,173035.2024
2317,180671.1109
2318,172467.5167
2319,183933.2437
2320,188809.2894
2321,244447.0757
2322,187628.3165
2323,197568.4556
2324,181613.9773
2325,225169.0881
2326,182919.3464
2327,205432.8503
2328,227339.9362
2329,181300.785
2330,199875.7334
2331,320664.4663
2332,351716.7787
2333,310492.1098
2334,244835.3116
2335,254479.9707
2336,311626.016
2337,205566.7024
2338,263483.7158
2339,242368.8124
2340,360300.3072
2341,209810.7306
2342,241050.6756
2343,225114.4261
2344,228454.2502
2345,260896.4542
2346,227381.3637
2347,201142.0084
2348,241495.1371
2349,145328.8888
2350,271994.4067
2351,244720.6791
2352,269116.1304
2353,235281.0864
2354,128556.118
2355,156502.8146
2356,136576.3221
2357,217955.7234
2358,204735.139
2359,152092.4825
2360,113045.314
2361,143693.5833
2362,260395.664
2363,138032.5323
2364,183964.2243
2365,239697.7896
2366,213917.2734
2367,240790.1382
2368,193544.9072
2369,254525.1007
2370,156325.083
2371,159555.0242
2372,219609.1393
2373,255000.4507
2374,308237.721
2375,250282.6642
2376,269207.2382
2377,334216.3911
2378,149953.1007
2379,211344.8928
2380,165677.5132
2381,172367.2746
2382,221727.0976
2383,221415.1276
2384,231898.6116
2385,173275.4102
2386,143665.3879
2387,120112.8997
2388,92820.4994
2389,126525.8914
2390,141759.4592
2391,151885.6145
2392,106743.0197
2393,183892.2995
2394,156813.2921
2395,195057.9192
2396,166625.099
2397,199858.4473
2398,129544.1191
2399,22474.4641
2400,13882.78685
2401,104556.1444
2402,121556.3196
2403,177932.256
2404,141436.8282
2405,175768.7315
2406,134825.0099
2407,121818.9671
2408,147444.9755
2409,125364.7409
2410,186578.6034
2411,109041.293
2412,158200.2781
2413,130811.6832
2414,122179.0416
2415,161177.2504
2416,141910.7238
2417,140323.153
2418,111780.7788
2419,117867.9718
2420,116120.4383
2421,126669.3486
2422,118436.9411
2423,105402.8256
2424,171739.8728
2425,246130.3916
2426,119916.5436
2427,113657.2331
2428,209800.8782
2429,111840.1641
2430,142708.5338
2431,121850.5791
2432,114704.8943
2433,126276.4561
2434,130778.794
2435,141512.7334
2436,82497.46738
2437,104956.8445
2438,107194.0621
2439,121466.1955
2440,159787.9238
2441,106381.8308
2442,101679.2386
2443,114612.4091
2444,131645.2138
2445,78625.59752
2446,126348.5354
2447,250043.2348
2448,162384.3059
2449,131485.2317
2450,177458.8925
2451,119012.2478
2452,236392.1856
2453,61825.71598
2454,83619.71676
2455,108741.1631
2456,129475.2232
2457,112018.4268
2458,131398.6981
2459,100819.3059
2460,171658.9548
2461,115565.0619
2462,132201.9931
2463,122346.5373
2464,198916.3966
2465,162608.8936
2466,134461.2864
2467,184063.1605
2468,104777.1408
2469,115315.0367
2470,206847.6548
2471,214509.6348
2472,214485.809
2473,101198.2096
2474,101904.9091
2475,250330.3048
2476,119287.1514
2477,114756.7546
2478,163094.1921
2479,99234.54126
2480,137285.1138
2481,124291.8788
2482,121850.378
2483,112296.0255
2484,135325.9831
2485,116168.4947
2486,139632.6609
2487,201054.8284
2488,162359.3416
2489,165045.3554
2490,127861.4897
2491,70161.30238
2492,179939.3791
2493,139079.0498
2494,176291.8105
2495,91493.13473
2496,228049.0929
2497,181718.7625
2498,107540.421
2499,69615.43019
2500,111411.6552
2501,134747.3838
2502,134298.2405
2503,100425.1347
2504,195186.8397
2505,216511.4469
2506,271709.1659
2507,313095.857
2508,280277.4068
2509,243224.7293
2510,248162.7845
2511,193011.9971
2512,215074.5271
2513,227811.7529
2514,271621.1777
2515,159911.2043
2516,166901.6437
2517,145623.9282
2518,151849.697
2519,242803.0831
2520,223431.3902
2521,208458.8118
2522,215879.6338
2523,122951.2405
2524,132179.9533
2525,128892.1586
2526,148643.4412
2527,119228.637
2528,112686.5039
2529,124282.5707
2530,103026.3747
2531,238458.008
2532,218174.6892
2533,218310.4003
2534,244403.5712
2535,286090.4045
2536,184185.2585
2537,254040.4402
2538,197784.9603
2539,194762.4691
2540,168069.9046
2541,190478.5901
2542,143461.9676
2543,130586.9489
2544,105912.8161
2545,144192.7404
2546,167553.3695
2547,159267.5485
2548,161705.215
2549,132386.2398
2550,611673.7474
2551,138480.3556
2552,120151.4879
2553,50872.69624
2554,115540.9331
2555,119884.8152
2556,75131.99157
2557,98919.5047
2558,172766.8858
2559,140681.5421
2560,145990.657
2561,147828.1806
2562,147965.5578
2563,144295.2073
2564,198401.2086
2565,128962.1571
2566,122228.6758
2567,140142.0769
2568,209287.1217
2569,200732.2729
2570,139464.5594
2571,181785.9112
2572,211834.0382
2573,243383.8673
2574,284132.4594
2575,161292.4243
2576,119892.8929
2577,135334.2684
2578,87358.74766
2579,5985.962147
2580,137215.6076
2581,114605.0905
2582,109390.7356
2583,251950.31
2584,174555.9282
2585,167743.883
2586,216850.3468
2587,220236.8355
2588,175525.1005
2589,167000.6953
2590,224701.8061
2591,206383.0798
2592,230005.9711
2593,250917.742
2594,202982.4307
2595,235480.7137
2596,282015.2666
2597,194415.2788
2598,252613.9686
2599,345653.6662
2600,157799.0538
2601,149492.8601
2602,73581.63601
2603,75916.91563
2604,60078.30223
2605,75553.05993
2606,140228.8702
2607,242366.6082
2608,216047.5954
2609,144313.007
2610,87576.6831
2611,148544.7262
2612,153400.6349
2613,122377.6903
2614,111035.8784
2615,184612.7827
2616,149760.7009
2617,208620.9854
2618,212088.2056
2619,234268.5851
2620,185928.3109
2621,187537.4204
2622,194228.001
2623,257663.5507
2624,278733.1615
2625,321786.0108
2626,163280.2668
2627,221224.2243
2628,338536.9437
2629,398374.7216
2630,317692.107
2631,377809.0452
2632,341276.0332
2633,279886.8348
2634,329934.4614
2635,172490.0775
2636,224582.7656
2637,211125.8959
2638,238948.0653
2639,178903.933
2640,166796.1153
2641,95946.66947
2642,208042.0381
2643,133688.1628
2644,126158.2087
2645,120410.6396
2646,116587.596
2647,138051.1761
2648,148022.191
2649,127302.0764
2650,164648.9869
2651,158441.0143
2652,340329.1028
2653,265700.022
2654,246068.9036
2655,340902.1781
2656,303129.6115
2657,303905.1292
2658,281471.7506
2659,284222.32
2660,299761.9505
2661,320493.5466
2662,311996.0681
2663,279277.2531
2664,272043.8049
2665,302611.2464
2666,281660.9993
2667,155699.7046
2668,185137.5805
2669,181633.3744
2670,279610.3195
2671,197056.7831
2672,192748.0437
2673,201896.938
2674,203425.9821
2675,181125.5088
2676,204099.5557
2677,190341.8988
2678,262895.0682
2679,278959.6167
2680,269468.3953
2681,349208.1751
2682,313783.9576
2683,420862.3095
2684,302652.1055
2685,320694.6696
2686,274407.1925
2687,279784.3537
2688,241169.7691
2689,222527.5563
2690,338123.103
2691,180860.6467
2692,140201.1974
2693,223017.9347
2694,133720.372
2695,203027.4438
2696,201855.1827
2697,206708.2384
2698,204095.8477
2699,177693.6286
2700,162210.1036
2701,159760.9788
2702,130052.6967
2703,151063.1292
2704,148565.2608
2705,121619.5667
2706,105959.6094
2707,134770.4472
2708,126295.0335
2709,99448.5069
2710,119049.1403
2711,302966.4185
2712,313200.7316
2713,185760.4789
2714,168172.448
2715,157996.3789
2716,170715.1876
2717,196123.1984
2718,248993.2002
2719,152823.2761
2720,196467.3771
2721,128235.4923
2722,154977.6684
2723,151804.5319
2724,111694.2851
2725,131413.4895
2726,137810.4013
2727,175057.6242
2728,181502.52
2729,134133.1638
2730,130743.845
2731,131785.4156
2732,117708.078
2733,152007.2712
2734,149229.7037
2735,123286.7452
2736,142611.5517
2737,106435.9558
2738,172931.9431
2739,173397.6716
2740,154894.7652
2741,134812.272
2742,177871.5258
2743,138818.9483
2744,150480.6479
2745,140716.0572
2746,115076.298
2747,147417.5598
2748,120598.4213
2749,116008.231
2750,119877.6758
2751,107502.1852
2752,237797.0306
2753,167122.2359
2754,283865.7642
2755,163531.6491
2756,48439.55205
2757,64270.78064
2758,59913.99037
2759,167443.4779
2760,146679.9128
2761,161224.0438
2762,149131.6598
2763,200852.2261
2764,167629.855
2765,277817.8901
2766,133474.0629
2767,43455.96583
2768,135317.3651
2769,122067.8375
2770,177910.9582
2771,105052.773
2772,102057.7935
2773,165878.467
2774,144151.7835
2775,110557.7552
2776,155615.1015
2777,197722.1983
2778,153671.1368
2779,140493.3496
2780,138972.2287
2781,98572.35483
2782,82677.79544
2783,66911.79834
2784,123882.5613
2785,139501.107
2786,22780.47243
2787,144419.4866
2788,51567.73657
2789,221125.2042
2790,96114.18488
2791,128491.0699
2792,46574.43733
2793,176757.8257
2794,59160.68941
2795,112098.1327
2796,122616.072
2797,198316.2279
2798,108931.1672
2799,115062.0177
2800,79532.20297
2801,136885.2452
2802,127098.3673
2803,217468.5213
2804,125121.5775
2805,85499.84287
2806,103950.2669
2807,163744.4011
2808,152623.3543
2809,147712.9397
2810,116824.4172
2811,168973.5521
2812,168810.2625
2813,210429.3021
2814,194635.0638
2815,110602.3625
2816,239281.2267
2817,140114.2596
2818,115496.187
2819,189067.4496
2820,122959.4228
2821,119236.3147
2822,204128.5167
2823,334549.5111
2824,198222.8517
2825,123041.3334
2826,117623.6204
2827,164440.1521
2828,221069.9389
2829,210930.4202
2830,256771.6
2831,207423.2272
2832,208968.7157
2833,261229.0994
2834,229204.5974
2835,224539.488
2836,213615.3212
2837,178576.5894
2838,131213.2127
2839,189849.8173
2840,216464.0283
2841,216284.1812
2842,229283.5254
2843,171540.3149
2844,194952.949
2845,103081.1913
2846,228144.7571
2847,203545.8596
2848,222985.9091
2849,210013.2003
2850,277313.9356
2851,247766.7711
2852,232604.4944
2853,232053.8574
2854,137746.7938
2855,203202.2841
2856,213305.4666
2857,203232.0667
2858,202732.7437
2859,116020.9611
2860,130232.8638
2861,132675.6481
2862,210907.1948
2863,117429.0615
2864,242642.0879
2865,138480.3556
2866,192979.3584
2867,72797.12971
2868,159621.4109
2869,118071.5801
2870,136154.4385
2871,85698.37772
2872,-817.7631042
2873,98202.37345
2874,135855.3672
2875,152854.7945
2876,194537.9698
2877,146473.5893
2878,184710.1866
2879,130108.8945
2880,116065.7488
2881,164460.8413
2882,148448.895
2883,208144.3198
2884,204332.4084
2885,178544.799
2886,178621.8793
2887,112939.9008
2888,160482.1541
2889,43381.0422
2890,68884.68942
2891,168723.2272
2892,11255.71339
2893,104891.5688
2894,23565.81088
2895,258417.3936
2896,254249.6323
2897,218024.2326
2898,200509.5334
2899,237241.214
2900,164011.3335
2901,225097.8785
2902,182588.3846
2903,279648.7294
2904,299254.2156
2905,22221.51001
2906,211324.8264
2907,110653.7332
2908,113120.088
2909,201695.3422
2910,43086.37496
2911,73570.71578
2912,142141.7488
2913,75358.13379
2914,60095.22859
2915,60319.09336
2916,75555.24398
2917,168910.9383
2918,97964.40086
2919,231816.681
